# id  R  x  y  vR  vphi  Lz0  Lz_end  dLz  JR0  JR_end  dJR  eR0  eR_end  deR  vR_end
26768 2.93723 -0.147942 -2.9335 -0.00269457 0.217193 0.637945 0.637921 -2.46558e-05 0.000215197 0.00023998 2.47837e-05 1.15434e-05 1.28732e-05 1.32976e-06 -0.00126126
26769 10.4121 1.55071 10.296 0.000746791 0.220343 2.29424 2.30009 0.00585303 2.65756e-05 2.71255e-05 5.49853e-07 3.96436e-07 4.03609e-07 7.17262e-09 -0.000589214
26770 6.79514 5.25323 -4.31017 -0.00967368 0.2274 1.54522 1.54491 -0.000305092 0.00456232 0.00460036 3.80456e-05 0.000100951 0.000101812 8.61114e-07 0.00722983
26771 6.64822 3.33122 -5.75342 0.0150943 0.219034 1.45619 1.45896 0.00277796 0.00489219 0.00351569 -0.0013765 0.000114853 8.24057e-05 -3.24478e-05 0.000582392
26772 2.47304 2.25246 -1.02096 0.00681991 0.210647 0.520939 0.520942 2.7334e-06 0.00170684 0.00170406 -2.77703e-06 0.000112015 0.000111832 -1.8266e-07 -0.0149447
26773 2.18847 -2.10215 -0.60856 -0.00625103 0.206494 0.451905 0.451905 -3.68091e-07 0.00272359 0.00272396 3.69538e-07 0.000205863 0.000205891 2.8029e-08 -0.0126798
26774 8.16886 -6.20741 -5.31022 0.00208674 0.216314 1.76704 1.76688 -0.000155828 0.000818003 0.000830459 1.24559e-05 1.58407e-05 1.60833e-05 2.42591e-07 0.00564316
26775 6.06699 1.68773 5.82751 -0.00018339 0.233451 1.41634 1.42504 0.0086981 0.0073548 0.00301251 -0.00434229 0.00017742 7.22993e-05 -0.000105121 0.0113325
26776 2.88099 -1.2788 -2.58162 0.0012643 0.209643 0.603979 0.603926 -5.31947e-05 0.00193995 0.001993 5.30454e-05 0.000109812 0.000112821 3.00937e-06 0.00150655
26777 7.10102 1.77757 6.87494 -0.00339404 0.230384 1.63596 1.6344 -0.00156444 0.00535701 0.00611635 0.000759346 0.000111949 0.00012792 1.59715e-05 0.0155953
26778 11.7278 4.42695 -10.8601 -0.00285226 0.224946 2.63811 2.63799 -0.000112295 0.00218593 0.00212114 -6.47883e-05 2.83503e-05 2.75114e-05 -8.38879e-07 -0.00354395
26779 3.0936 -2.72995 1.45524 -0.00349813 0.207495 0.641906 0.642218 0.000311346 0.00311066 0.00279809 -0.000312568 0.000165589 0.000148901 -1.66875e-05 0.0124949
26780 8.17935 -5.41581 6.1295 0.00685616 0.221281 1.80993 1.81049 0.000554341 0.00132991 0.00132085 -9.05811e-06 2.51413e-05 2.49624e-05 -1.78842e-07 0.00692535
26781 3.06832 2.14593 2.19308 -0.00923831 0.208381 0.639381 0.639533 0.000152008 0.00337134 0.00321776 -0.000153577 0.000180149 0.000171915 -8.2339e-06 0.000713221
26782 3.92796 -0.774152 3.85092 0.00455315 0.219248 0.861198 0.861214 1.63089e-05 0.00027511 0.000274271 -8.39514e-07 1.09317e-05 1.08982e-05 -3.35609e-08 -0.000470833
26783 7.24621 7.21805 0.638255 0.0057294 0.229836 1.66544 1.66671 0.00127317 0.00544457 0.00492193 -0.000522641 0.000111765 0.000100969 -1.07955e-05 -0.01267
26784 2.55979 2.39891 -0.893181 -0.00605474 0.232205 0.594397 0.594402 5.04488e-06 0.00286403 0.00285875 -5.28095e-06 0.000164647 0.000164343 -3.04532e-07 0.0165711
26785 2.32749 -1.97273 -1.23514 0.0156231 0.232797 0.541834 0.541835 6.72322e-07 0.00448868 0.00448803 -6.44478e-07 0.000282761 0.00028272 -4.08356e-08 0.0143839
26786 2.86008 -1.76009 2.25436 -0.0018183 0.239314 0.684457 0.684404 -5.28408e-05 0.00731376 0.00736552 5.17637e-05 0.000364439 0.000367038 2.59864e-06 0.00449421
26787 10.1575 -8.36254 -5.76572 -0.00427649 0.218212 2.2165 2.22397 0.00747693 0.000799924 0.00079753 -2.39431e-06 1.23498e-05 1.22715e-05 -7.83515e-08 0.00448688
26788 6.13053 -5.91851 -1.59831 0.00562576 0.221939 1.3606 1.35939 -0.00120871 0.000778299 0.00141195 0.000633648 1.95733e-05 3.55351e-05 1.59617e-05 0.00758836
26789 5.13885 -3.58827 -3.6786 -0.00714041 0.220051 1.13081 1.13082 1.29244e-05 0.000842606 0.000877144 3.45383e-05 2.54953e-05 2.65398e-05 1.04449e-06 -0.00446841
26790 9.57183 8.89352 3.53909 -0.00181225 0.217789 2.08464 2.0919 0.00725744 0.000398822 0.000392818 -6.00424e-06 6.54715e-06 6.42622e-06 -1.20932e-07 -0.00304983
26791 4.37753 2.69741 3.44772 0.00359231 0.222653 0.974671 0.974657 -1.35727e-05 0.000383456 0.000390083 6.62687e-06 1.34627e-05 1.36955e-05 2.32823e-07 -0.000388958
26792 2.78568 -1.71438 2.19566 0.0149255 0.231751 0.645584 0.645655 7.02727e-05 0.00467224 0.0046032 -6.90328e-05 0.000247107 0.000243438 -3.66906e-06 0.0109265
26793 2.6506 -2.35934 -1.20798 0.00228104 0.200273 0.530844 0.530851 6.80726e-06 0.00629404 0.0062873 -6.73991e-06 0.000404231 0.000403794 -4.36428e-07 0.0247242
26794 3.25617 -0.203576 3.2498 -0.00327776 0.211686 0.689286 0.689305 1.932e-05 0.00151948 0.00150085 -1.86372e-05 7.53906e-05 7.44645e-05 -9.26135e-07 0.00298964
26795 4.70887 -3.06864 3.57168 -0.0066872 0.22003 1.03609 1.03611 1.26479e-05 0.000677074 0.000675339 -1.7346e-06 2.23602e-05 2.23027e-05 -5.75449e-08 0.00621057
26796 3.66543 -1.64008 3.27804 -0.00525062 0.223507 0.81925 0.819253 2.47482e-06 0.000622993 0.000617664 -5.32915e-06 2.6019e-05 2.57964e-05 -2.22593e-07 0.00618486
26797 2.59454 -2.24462 1.30128 -0.0119345 0.229141 0.594516 0.594516 3.52647e-07 0.00267302 0.00267258 -4.35846e-07 0.000153652 0.000153627 -2.51219e-08 0.0175075
26798 3.5009 -3.3313 1.07645 -0.0114214 0.230495 0.80694 0.806901 -3.93871e-05 0.00410176 0.00414084 3.90759e-05 0.000173678 0.000175338 1.66036e-06 0.0178096
26799 4.88445 -3.80182 -3.06659 -0.0202204 0.218397 1.06675 1.06664 -0.000104238 0.00646503 0.00652729 6.22546e-05 0.000207008 0.000209018 2.00982e-06 -0.0120889
26800 3.58306 -1.31111 -3.33456 0.0201687 0.215273 0.771336 0.771301 -3.43702e-05 0.00510211 0.00513554 3.34322e-05 0.000225895 0.000227383 1.48715e-06 -0.0113616
26801 3.55298 -3.35184 -1.1785 0.0120065 0.204939 0.728145 0.728005 -0.00014033 0.00649442 0.00663166 0.000137236 0.000304369 0.000310842 6.47253e-06 -0.0247972
26802 2.16094 1.21652 -1.78598 -0.00674494 0.231855 0.501024 0.501024 2.10599e-07 0.00235853 0.00235831 -2.23828e-07 0.000160862 0.000160846 -1.53324e-08 0.0150128
26803 4.90827 1.75047 4.58551 -0.0227722 0.220562 1.08258 1.0827 0.000119427 0.00823199 0.00817069 -6.12996e-05 0.000259602 0.000257645 -1.95677e-06 -0.0203651
26804 7.62903 -6.55593 3.90152 0.0153068 0.223943 1.70847 1.70804 -0.000431494 0.00662797 0.0067306 0.000102624 0.000132605 0.000134689 2.08453e-06 -0.00133344
26805 2.1093 0.653339 -2.00556 0.0120443 0.205664 0.433806 0.433806 -5.83136e-08 0.00359358 0.00359364 6.20149e-08 0.000282748 0.000282753 4.85615e-09 0.0218793
26806 2.60821 0.349309 -2.58471 0.0150604 0.210737 0.549646 0.54964 -5.81602e-06 0.00322547 0.0032316 6.13129e-06 0.000200455 0.000200837 3.82454e-07 0.0099437
26807 10.047 9.39129 -3.57006 -0.0038086 0.217132 2.18152 2.18793 0.00641424 0.000989061 0.000989694 6.3297e-07 1.55142e-05 1.54787e-05 -3.55774e-08 -0.000931058
26808 8.70544 -7.76728 -3.93116 -0.00445616 0.219604 1.91175 1.91295 0.00120322 0.000563434 0.000547108 -1.6326e-05 1.00856e-05 9.78722e-06 -2.98371e-07 0.00432362
26809 7.50567 -2.07793 7.2123 -0.00109326 0.22467 1.6863 1.68644 0.000137166 0.00109677 0.000970965 -0.000125805 2.22546e-05 1.97008e-05 -2.55384e-06 0.00619768
26810 3.72415 -1.81113 -3.25408 -0.002857 0.226157 0.842241 0.842246 5.77662e-06 0.00102524 0.00102195 -3.28936e-06 4.16435e-05 4.15097e-05 -1.33841e-07 -0.00374988
26811 13.1277 0.59914 13.114 -0.00398423 0.223739 2.93717 2.93645 -0.00072203 0.00187465 0.00151521 -0.00035944 2.1839e-05 1.76567e-05 -4.1823e-06 0.00180438
26812 2.08233 1.20804 -1.69609 -0.0086768 0.230909 0.480828 0.480828 3.90222e-08 0.00217738 0.0021773 -8.60041e-08 0.000154753 0.000154747 -6.13015e-09 -0.0132339
26813 3.79256 -3.15843 2.09948 0.00137381 0.21111 0.800647 0.800623 -2.36626e-05 0.00189812 0.00192135 2.3228e-05 8.10737e-05 8.20674e-05 9.93778e-07 0.00651779
26814 12.62 -9.39908 -8.42144 -0.00104306 0.224349 2.83128 2.83091 -0.000366132 0.00159983 0.00137366 -0.000226169 1.9335e-05 1.66042e-05 -2.73081e-06 0.00562851
26815 4.17224 -4.1288 -0.600548 0.00202424 0.223116 0.930895 0.930883 -1.23693e-05 0.000318626 0.000319903 1.27676e-06 1.17129e-05 1.176e-05 4.70853e-08 -0.00192423
26816 5.88713 1.18432 -5.76677 0.00751387 0.234321 1.37948 1.38752 0.00804779 0.00925353 0.00533345 -0.00392007 0.000229077 0.000131389 -9.76879e-05 0.016164
26817 2.13215 -1.97752 0.797172 0.00484457 0.218599 0.466086 0.466086 6.61962e-08 0.000186626 0.000186617 -9.44231e-09 1.37019e-05 1.37012e-05 -6.94257e-10 0.0041533
26818 4.80594 -4.79866 0.264557 0.00399103 0.21755 1.04553 1.04552 -1.26747e-05 0.000427421 0.000428545 1.12378e-06 1.39891e-05 1.40261e-05 3.69458e-08 0.00182199
26819 2.88598 -0.791394 2.77535 -0.00678477 0.202783 0.585227 0.585219 -8.07734e-06 0.00562036 0.00562857 8.20838e-06 0.000327659 0.00032814 4.81571e-07 0.00845579
26820 7.61775 -2.41729 -7.22405 0.0150972 0.21403 1.63043 1.63173 0.00130337 0.00715294 0.00654127 -0.000611673 0.000149933 0.000137019 -1.2914e-05 -0.0104854
26821 3.50732 3.50586 -0.101426 0.00620967 0.225896 0.792291 0.792302 1.0543e-05 0.00124469 0.00123459 -1.00982e-05 5.37384e-05 5.33019e-05 -4.36475e-07 -0.0102691
26822 3.25484 -0.172338 -3.25028 0.00255688 0.216251 0.703864 0.703862 -1.2337e-06 0.000358011 0.000358837 8.26831e-07 1.74047e-05 1.74449e-05 4.02187e-08 -0.0057932
26823 7.07117 -6.99662 1.02405 0.00604396 0.224425 1.58695 1.5862 -0.000747928 0.0017495 0.00208748 0.000337985 3.7716e-05 4.50205e-05 7.30446e-06 0.00450023
26824 3.74893 2.46638 -2.82337 0.0274499 0.220154 0.825341 0.825318 -2.28198e-05 0.00911869 0.00914765 2.89504e-05 0.000376772 0.000377975 1.20233e-06 -0.0272651
26825 7.52921 -7.14464 -2.37553 -0.00900817 0.219295 1.65112 1.65151 0.000390002 0.00198223 0.00178976 -0.000192469 4.10711e-05 3.70759e-05 -3.99526e-06 -0.00833368
26826 8.60086 8.49118 -1.3692 0.00100655 0.216374 1.861 1.86069 -0.00031469 0.000746565 0.00079913 5.25653e-05 1.37276e-05 1.46965e-05 9.68904e-07 -0.00538215
26827 5.73515 -3.1867 -4.76832 -0.00226249 0.21326 1.22308 1.22293 -0.000143826 0.0017327 0.00180149 6.8793e-05 4.84619e-05 5.03909e-05 1.92908e-06 0.0028993
26828 5.22145 4.21203 -3.08583 -0.00351215 0.2245 1.17222 1.17214 -7.38359e-05 0.000900404 0.000965393 6.4989e-05 2.62816e-05 2.81798e-05 1.89821e-06 0.00506377
26829 8.19748 -4.57071 6.80495 -0.00193268 0.216559 1.77524 1.77601 0.000766913 0.000714389 0.000789868 7.5479e-05 1.37706e-05 1.52187e-05 1.44815e-06 0.00547584
26830 7.00175 -5.03806 4.86235 0.000489979 0.225856 1.58139 1.58128 -0.000102252 0.00157684 0.00164096 6.41218e-05 3.41145e-05 3.55035e-05 1.38909e-06 0.00394239
26831 8.0915 7.14236 -3.80251 0.0132261 0.219206 1.77371 1.77398 0.000277107 0.00456951 0.00442896 -0.000140553 8.80961e-05 8.53752e-05 -2.72088e-06 -0.0073871
26832 4.41231 0.10009 4.41118 0.0145117 0.2189 0.965856 0.965882 2.58361e-05 0.00300883 0.00299542 -1.34091e-05 0.000106507 0.00010603 -4.77007e-07 -0.00287006
26833 5.63699 -2.53404 -5.0353 -0.00557289 0.237978 1.34148 1.34453 0.00305496 0.0129929 0.011476 -0.00151691 0.00033044 0.000291306 -3.91338e-05 0.0213038
26834 3.05327 0.254337 3.04266 0.00392688 0.220949 0.674617 0.674622 4.26033e-06 0.000169723 0.000166685 -3.03823e-06 8.6095e-06 8.45534e-06 -1.5416e-07 -0.00213652
26835 4.01203 -2.82016 2.85361 -0.0180668 0.225412 0.90436 0.904363 2.92518e-06 0.00508965 0.00509228 2.6317e-06 0.000192259 0.000192357 9.86097e-08 -0.0175185
26836 2.33352 0.113106 2.33078 0.0161129 0.209421 0.488689 0.488687 -1.26193e-06 0.00348628 0.00348747 1.19137e-06 0.000243589 0.000243673 8.36623e-08 0.0199933
26837 4.395 -4.33445 0.727 -0.00708071 0.230693 1.01389 1.01385 -4.36756e-05 0.00408238 0.00410854 2.61572e-05 0.000137621 0.000138508 8.86588e-07 -0.00175547
26838 4.85124 -4.82413 0.512077 -0.000745313 0.219388 1.0643 1.0643 -2.24492e-06 2.02959e-05 2.13916e-05 1.09568e-06 6.52638e-07 6.87872e-07 3.5234e-08 -0.0011424
26839 2.95459 -0.848969 -2.83 0.0114012 0.218033 0.6442 0.644045 -0.000154413 0.00129727 0.00145122 0.000153952 6.88744e-05 7.70605e-05 8.18608e-06 -0.0121223
26840 2.71764 -0.767015 2.60716 -0.0177825 0.200673 0.545358 0.545377 1.92643e-05 0.00870306 0.00868358 -1.94866e-05 0.000543355 0.000542126 -1.2294e-06 0.00681838
26841 3.92795 -1.70318 -3.53949 0.00159864 0.213247 0.837624 0.837608 -1.61863e-05 0.00115961 0.00117118 1.15762e-05 4.73584e-05 4.78319e-05 4.73484e-07 0.00336591
26842 7.34789 5.60615 4.75 0.00373735 0.214193 1.57387 1.57413 0.000264624 0.00188657 0.00169458 -0.000191986 4.10078e-05 3.68299e-05 -4.17789e-06 0.000821332
26843 6.44422 -3.0778 5.66173 0.00123054 0.223493 1.44024 1.4398 -0.000441417 0.000542696 0.000714243 0.000171547 1.28943e-05 1.69748e-05 4.08047e-06 0.00444162
26844 3.07805 2.7741 -1.33369 -0.00309268 0.229808 0.707359 0.707361 1.59418e-06 0.00206044 0.00205908 -1.36489e-06 9.95958e-05 9.95297e-05 -6.61468e-08 -0.0129807
26845 6.47611 3.20045 -5.63003 0.0194416 0.221276 1.43301 1.42827 -0.00473894 0.00799568 0.0103452 0.00234949 0.000190613 0.000247309 5.66959e-05 0.020465
26846 3.89188 -3.87658 0.344822 0.000461965 0.220294 0.857359 0.857358 -1.04251e-06 4.83752e-06 4.78385e-06 -5.36674e-08 1.93103e-07 1.90961e-07 -2.14205e-09 -0.000518852
26847 6.09124 3.80203 4.75897 0.0140962 0.22574 1.37504 1.36861 -0.00642866 0.0053108 0.00852697 0.00321617 0.000132018 0.0002128 8.07815e-05 -0.0206195
26848 2.92441 -1.07217 2.72077 -0.00672947 0.229274 0.67049 0.670548 5.87125e-05 0.00210778 0.0020506 -5.71779e-05 0.000107478 0.000104557 -2.92184e-06 -0.000507651
26849 3.64774 1.96423 3.07373 0.00907051 0.22211 0.8102 0.810208 8.11734e-06 0.00107938 0.00107181 -7.57302e-06 4.5575e-05 4.5255e-05 -3.20072e-07 0.00694363
26850 3.50442 3.41598 0.782289 0.00391846 0.226884 0.795095 0.795103 7.75378e-06 0.00126875 0.00126215 -6.60099e-06 5.45837e-05 5.42993e-05 -2.84368e-07 0.000473024
26851 3.11533 -3.11268 0.128348 -0.0134821 0.210301 0.655156 0.655002 -0.000153503 0.00357429 0.00372792 0.000153635 0.000186384 0.000194426 8.04214e-06 0.00256254
26852 2.55246 -0.350303 -2.52831 -0.000635761 0.222786 0.568653 0.568653 1.94624e-07 0.000131796 0.000131593 -2.02236e-07 7.93144e-06 7.91926e-06 -1.21737e-08 -0.00397731
26853 3.96659 -1.86252 -3.50213 0.0135848 0.215054 0.853033 0.853073 4.07163e-05 0.00291753 0.00288521 -3.23192e-05 0.000116923 0.000115623 -1.29931e-06 0.0026304
26854 7.20883 -0.930128 7.14857 0.00612523 0.213093 1.53615 1.53714 0.000987118 0.00300819 0.00255541 -0.000452779 6.69772e-05 5.6865e-05 -1.01122e-05 -0.00986619
26855 7.08006 -0.589785 -7.05545 0.00373943 0.227564 1.61117 1.61232 0.00115798 0.00299433 0.00242222 -0.000572114 6.35665e-05 5.13901e-05 -1.21764e-05 -0.00963571
26856 5.50307 -4.55781 -3.08385 0.00325512 0.224597 1.23597 1.2353 -0.000671079 0.000949513 0.00128807 0.000338554 2.62854e-05 3.56738e-05 9.3884e-06 0.00604964
26857 4.49926 -3.50301 2.82352 -0.0169585 0.220074 0.99017 0.990136 -3.40326e-05 0.00416613 0.00418705 2.0928e-05 0.000143801 0.000144527 7.26343e-07 -0.0112837
26858 18.4199 9.74601 -15.6304 -0.000938834 0.221755 4.08471 4.08471 -4.59017e-06 0.00041925 0.000419464 2.13781e-07 3.51259e-06 3.51438e-06 1.795e-09 0.00260605
26859 3.78771 3.77458 -0.315091 -0.00745375 0.215662 0.816865 0.816883 1.80174e-05 0.00111569 0.00109567 -2.00208e-05 4.6723e-05 4.58839e-05 -8.39085e-07 0.00945458
26860 3.2963 -0.807623 3.19583 -0.000240618 0.217942 0.718402 0.718403 1.51725e-06 8.97958e-05 8.84114e-05 -1.38435e-06 4.27761e-06 4.21166e-06 -6.59529e-08 0.00256082
26861 7.01922 -1.28793 -6.90005 0.00441316 0.217735 1.52833 1.52904 0.000706195 0.000664852 0.00029116 -0.000373692 1.4886e-05 6.51655e-06 -8.36941e-06 -0.000539664
26862 3.3887 -2.18541 2.58985 -0.0124447 0.223687 0.75801 0.758056 4.61316e-05 0.00201624 0.00197042 -4.5815e-05 9.09542e-05 8.88838e-05 -2.07041e-06 -0.00438954
26863 5.68868 5.31236 2.03469 0.00139233 0.2208 1.25606 1.25573 -0.000331914 5.90355e-05 0.000205848 0.000146812 1.60852e-06 5.60993e-06 4.00141e-06 -0.00125299
26864 5.62519 -3.54785 -4.36526 0.0135757 0.222209 1.24997 1.25155 0.00158136 0.00354649 0.00277632 -0.000770163 9.70133e-05 7.58649e-05 -2.11484e-05 -0.0109376
26865 14.8917 13.0076 7.25005 0.00156225 0.221585 3.29976 3.29976 -1.65714e-06 0.000359313 0.000352668 -6.64505e-06 3.72654e-06 3.65762e-06 -6.89134e-08 -0.00158511
26866 3.09313 -1.69995 2.58411 0.0035455 0.205235 0.634819 0.635117 0.000298873 0.00426489 0.00396688 -0.00029801 0.000229427 0.000213328 -1.60991e-05 -0.0143821
26867 5.08079 5.00517 -0.873317 -0.0036947 0.224266 1.13945 1.13942 -2.42134e-05 0.000829486 0.000846295 1.6809e-05 2.49082e-05 2.54134e-05 5.05165e-07 -0.00648616
26868 6.24317 5.58219 2.79577 -0.00230899 0.214923 1.3418 1.34331 0.00150511 0.00112331 0.000335319 -0.000787993 2.86434e-05 8.54237e-06 -2.01011e-05 0.00126705
26869 3.45324 2.95248 -1.79102 -0.00395632 0.224668 0.775833 0.775835 1.97869e-06 0.000668131 0.000666444 -1.68727e-06 2.94648e-05 2.93903e-05 -7.44634e-08 0.0040209
26870 7.14214 0.378872 -7.13208 0.00532572 0.214005 1.52845 1.5297 0.00125196 0.00225441 0.00157817 -0.000676244 5.04549e-05 3.52964e-05 -1.51586e-05 -0.000349723
26871 7.56201 -6.81068 -3.28614 0.000817966 0.222764 1.68454 1.68499 0.000444017 0.00039097 0.000291068 -9.99025e-05 7.94253e-06 5.91158e-06 -2.03096e-06 0.00255115
26872 18.0794 4.35056 17.5481 0.000349558 0.220216 3.98136 3.98136 -6.4126e-07 1.25332e-05 1.24346e-05 -9.85923e-08 1.07736e-07 1.06889e-07 -8.47485e-10 -0.000421816
26873 5.80292 -4.53117 -3.62524 -0.00649042 0.215492 1.25048 1.24935 -0.00112965 0.00151788 0.00210196 0.000584082 4.15258e-05 5.75483e-05 1.60225e-05 0.00952233
26874 9.57001 -7.60906 -5.80407 0.00108542 0.21306 2.03899 2.04112 0.00213886 0.00293685 0.00291364 -2.32082e-05 4.92714e-05 4.8831e-05 -4.40382e-07 0.0084407
26875 11.6405 -0.853712 -11.6092 -0.00407145 0.222439 2.58931 2.58861 -0.000706228 0.00107564 0.0011348 5.91602e-05 1.42153e-05 1.50011e-05 7.85818e-07 -0.00342514
26876 4.60573 -2.71973 -3.71697 -0.00896529 0.227743 1.04892 1.04893 7.70176e-06 0.00305111 0.00305147 3.59282e-07 9.9457e-05 9.94679e-05 1.09679e-08 -0.0137835
26877 10.8882 1.70857 -10.7533 -5.28563e-05 0.217878 2.3723 2.37379 0.00149727 0.000313247 0.000309823 -3.42334e-06 4.51886e-06 4.46666e-06 -5.22016e-08 0.000779209
26878 2.64958 1.77651 -1.96579 -0.0194094 0.219465 0.581492 0.581483 -8.43277e-06 0.00321102 0.00321945 8.4242e-06 0.000188649 0.000189146 4.96797e-07 0.0122404
26879 2.87827 -2.04589 2.02454 0.0179662 0.233957 0.673391 0.67315 -0.000240995 0.00695419 0.0071961 0.000241911 0.000352257 0.000364599 1.23416e-05 0.00576779
26880 7.25186 3.79872 -6.17732 -0.00404024 0.217868 1.57995 1.57974 -0.000211611 0.000587381 0.000749752 0.000162371 1.2722e-05 1.62404e-05 3.5184e-06 0.00413409
26881 6.15691 -3.22505 -5.24468 -0.00975731 0.21661 1.33365 1.33098 -0.00267244 0.00230644 0.00362153 0.00131509 5.91544e-05 9.30399e-05 3.38855e-05 -0.000710747
26882 6.22408 -3.22866 -5.32118 0.00943279 0.224109 1.39487 1.39278 -0.00209539 0.0024986 0.00365311 0.00115451 6.1269e-05 8.96897e-05 2.84207e-05 0.00643968
26883 2.59972 -1.3169 2.24151 0.00376464 0.230079 0.598143 0.598123 -2.0249e-05 0.00187499 0.00189489 1.98976e-05 0.000107173 0.000108312 1.13982e-06 -0.00785378
26884 5.44559 -4.6589 2.81942 -0.0196904 0.211413 1.15127 1.15067 -0.000599607 0.00905788 0.00933459 0.000276707 0.000268581 0.000276908 8.32719e-06 -0.0234861
26885 6.59635 6.04852 2.63197 0.00361279 0.219478 1.44775 1.44309 -0.00466845 0.000287625 0.00266278 0.00237516 6.79883e-06 6.31124e-05 5.63135e-05 -0.00866913
26886 5.2134 -0.352961 5.20144 -0.00557632 0.221319 1.15382 1.15407 0.000248553 0.000582806 0.000482368 -0.000100438 1.7284e-05 1.43027e-05 -2.98132e-06 -0.000199657
26887 11.3381 6.90586 -8.99234 0.0109198 0.212847 2.41329 2.41312 -0.000164842 0.00786042 0.00775326 -0.000107153 0.000111355 0.000109846 -1.50892e-06 -0.0105453
26888 5.34687 -5.29141 -0.76809 0.00471798 0.228013 1.21916 1.21916 2.75269e-06 0.00265859 0.00265277 -5.82717e-06 7.4579e-05 7.44155e-05 -1.63519e-07 -0.0107101
26889 9.16276 -7.99627 -4.47391 -0.00344765 0.219637 2.01248 2.01313 0.000649651 0.00035725 0.000357 -2.49413e-07 6.07499e-06 6.06879e-06 -6.19995e-09 -0.00339578
26890 10.8251 2.97266 10.409 0.00140397 0.221086 2.39329 2.39235 -0.00093965 0.000151264 0.000153406 2.14216e-06 2.16303e-06 2.19452e-06 3.14931e-08 -0.00149627
26891 5.6918 -5.39946 -1.80067 -0.0218629 0.212559 1.20984 1.20933 -0.000517231 0.0104577 0.0107063 0.000248579 0.000295002 0.000302123 7.12094e-06 0.00395039
26892 3.41827 -0.10014 3.4168 -0.0167068 0.226449 0.774063 0.774062 -1.04658e-06 0.00409514 0.00409428 -8.66066e-07 0.000180751 0.000180713 -3.7903e-08 -0.00386824
26893 5.63814 1.91448 5.30315 0.00240313 0.224714 1.26697 1.26744 0.000471166 0.000923981 0.000675646 -0.000248334 2.49531e-05 1.82409e-05 -6.71216e-06 0.00198829
26894 4.58177 1.99733 -4.12351 0.0117673 0.219707 1.00665 1.00667 2.61733e-05 0.0020403 0.00202592 -1.43859e-05 6.93206e-05 6.88303e-05 -4.9024e-07 0.0112961
26895 4.44142 0.362055 4.42664 0.00400584 0.228535 1.01502 1.01501 -9.81262e-06 0.00237309 0.00237635 3.26346e-06 7.99542e-05 8.00648e-05 1.10641e-07 -0.00872091
26896 9.41735 -6.54899 6.76736 0.00800722 0.220791 2.07927 2.07529 -0.00397596 0.00198624 0.00197334 -1.29032e-05 3.26827e-05 3.25327e-05 -1.50061e-07 0.00323706
26897 2.48105 2.38491 0.683986 -0.0241651 0.236163 0.585933 0.58596 2.66086e-05 0.00941629 0.00938922 -2.707e-05 0.000547154 0.000545564 -1.5895e-06 -0.0238
26898 4.23161 -2.26918 -3.57175 0.000353645 0.212847 0.900687 0.900716 2.88179e-05 0.00136382 0.00135059 -1.32229e-05 5.17963e-05 5.12928e-05 -5.03591e-07 -0.00574538
26899 5.5586 3.48015 4.33434 -0.00681574 0.213116 1.18462 1.18419 -0.000437274 0.0024635 0.00268883 0.000225335 7.11228e-05 7.76522e-05 6.52944e-06 -0.00175315
26900 3.71602 3.70266 -0.314765 0.00592886 0.209196 0.777375 0.777359 -1.65577e-05 0.00309965 0.00311075 1.11041e-05 0.000136286 0.000136777 4.90499e-07 0.0141799
26901 4.26697 -1.87071 -3.83503 0.00796909 0.210797 0.899464 0.899493 2.9401e-05 0.00309596 0.00307481 -2.11478e-05 0.000117668 0.000116861 -8.06695e-07 -0.0140071
26902 6.65323 2.00553 -6.34376 -0.00325696 0.223093 1.48429 1.48397 -0.000316204 0.000643099 0.000805164 0.000162065 1.48262e-05 1.85658e-05 3.73958e-06 -0.00607377
26903 9.22617 -7.64823 -5.16011 -0.0163288 0.217093 2.00294 2.00305 0.00011116 0.00831009 0.00832301 1.29208e-05 0.000141803 0.000142015 2.12313e-07 -0.0143213
